ip,app,device,os,channel,click_time,is_attributed,click_date,click_hour,click_dow
75644,24,1,13,105,2017-11-08 21:14:15 UTC,0,2017-11-08,21,Wed
108490,24,1,19,105,2017-11-08 21:14:52 UTC,0,2017-11-08,21,Wed
25792,24,1,8,105,2017-11-08 21:43:50 UTC,0,2017-11-08,21,Wed
46371,24,2,30,105,2017-11-08 23:52:25 UTC,0,2017-11-08,23,Wed
108742,12,1,13,105,2017-11-09 01:03:42 UTC,0,2017-11-09,1,Thu
56411,12,1,13,105,2017-11-09 02:03:21 UTC,0,2017-11-09,2,Thu
95255,24,1,6,105,2017-11-09 02:37:37 UTC,0,2017-11-09,2,Thu
75634,12,1,27,105,2017-11-09 02:48:07 UTC,0,2017-11-09,2,Thu
146600,24,1,13,105,2017-11-09 04:00:49 UTC,0,2017-11-09,4,Thu
94117,12,1,41,105,2017-11-09 04:40:37 UTC,0,2017-11-09,4,Thu
55508,24,1,13,105,2017-11-09 04:59:53 UTC,0,2017-11-09,4,Thu
125736,24,1,19,105,2017-11-09 08:33:11 UTC,0,2017-11-09,8,Thu
125222,12,1,8,105,2017-11-09 09:47:14 UTC,0,2017-11-09,9,Thu
34840,12,1,19,105,2017-11-09 10:13:28 UTC,0,2017-11-09,10,Thu
13403,12,1,19,105,2017-11-09 11:18:30 UTC,0,2017-11-09,11,Thu
61191,12,1,32,105,2017-11-09 13:02:00 UTC,0,2017-11-09,13,Thu
119369,24,2,18,105,2017-11-09 14:47:46 UTC,0,2017-11-09,14,Thu
202693,24,1,10,105,2017-11-09 15:08:22 UTC,0,2017-11-09,15,Thu
107274,24,2,19,105,2017-11-09 15:23:20 UTC,0,2017-11-09,15,Thu
362691,24,1,22,105,2017-11-09 15:54:58 UTC,0,2017-11-09,15,Thu
32937,18,1,6,107,2017-11-06 16:24:27 UTC,0,2017-11-06,16,Mon
124136,18,1,19,107,2017-11-06 16:32:59 UTC,0,2017-11-06,16,Mon
3262,18,1,17,107,2017-11-06 16:43:26 UTC,0,2017-11-06,16,Mon
190676,18,1,19,107,2017-11-06 16:50:52 UTC,0,2017-11-06,16,Mon
79857,18,1,13,107,2017-11-06 17:12:10 UTC,0,2017-11-06,17,Mon
79787,18,1,18,107,2017-11-06 17:17:06 UTC,0,2017-11-06,17,Mon
15343,18,1,19,107,2017-11-06 17:47:27 UTC,0,2017-11-06,17,Mon
105475,18,1,17,107,2017-11-06 17:49:48 UTC,0,2017-11-06,17,Mon
79493,18,1,13,107,2017-11-06 18:25:43 UTC,0,2017-11-06,18,Mon
108942,18,1,19,107,2017-11-06 18:31:27 UTC,0,2017-11-06,18,Mon
191797,18,3032,607,107,2017-11-06 21:23:33 UTC,0,2017-11-06,21,Mon
19090,18,1,19,107,2017-11-06 21:33:28 UTC,0,2017-11-06,21,Mon
198163,18,1,6,107,2017-11-06 21:46:11 UTC,0,2017-11-06,21,Mon
21249,18,3032,607,107,2017-11-06 22:43:24 UTC,0,2017-11-06,22,Mon
59295,18,1,13,107,2017-11-06 23:01:09 UTC,0,2017-11-06,23,Mon
40898,18,1,6,107,2017-11-06 23:17:41 UTC,0,2017-11-06,23,Mon
89940,18,3032,607,107,2017-11-06 23:29:05 UTC,0,2017-11-06,23,Mon
43793,18,1,34,107,2017-11-06 23:49:25 UTC,0,2017-11-06,23,Mon
37375,18,1,13,107,2017-11-06 23:49:35 UTC,0,2017-11-06,23,Mon
202204,18,3032,607,107,2017-11-06 23:50:32 UTC,0,2017-11-06,23,Mon
117559,18,1,18,107,2017-11-07 00:01:40 UTC,0,2017-11-07,0,Tue
59925,18,1,18,107,2017-11-07 00:11:42 UTC,0,2017-11-07,0,Tue
55103,18,1,40,107,2017-11-07 00:12:51 UTC,0,2017-11-07,0,Tue
83723,18,1,15,107,2017-11-07 00:15:57 UTC,0,2017-11-07,0,Tue
55849,18,1,13,107,2017-11-07 00:19:44 UTC,0,2017-11-07,0,Tue
71388,18,1,13,107,2017-11-07 00:32:13 UTC,0,2017-11-07,0,Tue
23616,18,1,1,107,2017-11-07 00:37:07 UTC,0,2017-11-07,0,Tue
17816,18,1,3,107,2017-11-07 00:45:50 UTC,0,2017-11-07,0,Tue
179984,18,1,1,107,2017-11-07 00:47:20 UTC,0,2017-11-07,0,Tue
73954,18,1,19,107,2017-11-07 00:51:46 UTC,0,2017-11-07,0,Tue
177243,18,1,20,107,2017-11-07 00:58:46 UTC,0,2017-11-07,0,Tue
150712,18,1,15,107,2017-11-07 01:00:27 UTC,0,2017-11-07,1,Tue
176464,18,1,19,107,2017-11-07 01:04:12 UTC,0,2017-11-07,1,Tue
106200,18,1,15,107,2017-11-07 01:14:30 UTC,0,2017-11-07,1,Tue
177000,18,1,1,107,2017-11-07 01:29:48 UTC,0,2017-11-07,1,Tue
142197,18,1,17,107,2017-11-07 01:39:35 UTC,0,2017-11-07,1,Tue
7481,18,1,17,107,2017-11-07 01:44:03 UTC,0,2017-11-07,1,Tue
43803,18,1,22,107,2017-11-07 01:52:37 UTC,0,2017-11-07,1,Tue
47490,18,1,19,107,2017-11-07 01:55:15 UTC,0,2017-11-07,1,Tue
67249,18,1,19,107,2017-11-07 02:09:00 UTC,0,2017-11-07,2,Tue
81138,18,3032,607,107,2017-11-07 02:37:43 UTC,0,2017-11-07,2,Tue
205644,18,1,13,107,2017-11-07 02:40:35 UTC,0,2017-11-07,2,Tue
155347,18,1,9,107,2017-11-07 02:44:48 UTC,0,2017-11-07,2,Tue
79180,18,1,4,107,2017-11-07 02:52:43 UTC,0,2017-11-07,2,Tue
74698,18,3032,607,107,2017-11-07 03:03:44 UTC,0,2017-11-07,3,Tue
116098,18,1,17,107,2017-11-07 03:04:04 UTC,0,2017-11-07,3,Tue
179026,18,1,13,107,2017-11-07 03:10:50 UTC,0,2017-11-07,3,Tue
191531,18,1,8,107,2017-11-07 03:28:03 UTC,0,2017-11-07,3,Tue
134011,18,1,20,107,2017-11-07 03:41:18 UTC,0,2017-11-07,3,Tue
102082,18,1,13,107,2017-11-07 04:16:13 UTC,0,2017-11-07,4,Tue
191163,18,1,22,107,2017-11-07 04:20:10 UTC,0,2017-11-07,4,Tue
118190,18,1,10,107,2017-11-07 04:43:08 UTC,0,2017-11-07,4,Tue
50168,18,1,27,107,2017-11-07 04:44:18 UTC,0,2017-11-07,4,Tue
12506,18,2,56,107,2017-11-07 04:53:59 UTC,0,2017-11-07,4,Tue
88528,18,1,19,107,2017-11-07 05:09:53 UTC,0,2017-11-07,5,Tue
191817,18,1,19,107,2017-11-07 05:17:28 UTC,0,2017-11-07,5,Tue
35703,18,1,1,107,2017-11-07 05:42:18 UTC,0,2017-11-07,5,Tue
89411,18,1,22,107,2017-11-07 06:02:00 UTC,0,2017-11-07,6,Tue
103125,18,3032,607,107,2017-11-07 06:15:01 UTC,0,2017-11-07,6,Tue
22978,18,3032,607,107,2017-11-07 06:27:20 UTC,0,2017-11-07,6,Tue
189570,18,1,10,107,2017-11-07 06:31:13 UTC,0,2017-11-07,6,Tue
31387,18,1,1,107,2017-11-07 06:49:27 UTC,0,2017-11-07,6,Tue
95766,18,1,13,107,2017-11-07 07:19:33 UTC,0,2017-11-07,7,Tue
46656,18,1,13,107,2017-11-07 07:30:51 UTC,0,2017-11-07,7,Tue
7884,18,1,19,107,2017-11-07 07:32:31 UTC,0,2017-11-07,7,Tue
85900,18,1,22,107,2017-11-07 07:40:03 UTC,0,2017-11-07,7,Tue
48359,18,1,20,107,2017-11-07 08:07:08 UTC,0,2017-11-07,8,Tue
120202,18,1,35,107,2017-11-07 08:22:22 UTC,0,2017-11-07,8,Tue
108794,18,3032,607,107,2017-11-07 08:23:40 UTC,0,2017-11-07,8,Tue
109839,18,1,6,107,2017-11-07 08:23:54 UTC,0,2017-11-07,8,Tue
119222,18,1,22,107,2017-11-07 08:27:19 UTC,0,2017-11-07,8,Tue
95181,18,1,47,107,2017-11-07 08:36:45 UTC,0,2017-11-07,8,Tue
72539,18,1,13,107,2017-11-07 08:49:02 UTC,0,2017-11-07,8,Tue
64079,18,1,36,107,2017-11-07 08:50:40 UTC,0,2017-11-07,8,Tue
160610,18,1,13,107,2017-11-07 08:53:45 UTC,0,2017-11-07,8,Tue
88971,18,3032,607,107,2017-11-07 08:58:37 UTC,0,2017-11-07,8,Tue
106883,18,3032,607,107,2017-11-07 09:05:42 UTC,0,2017-11-07,9,Tue
92766,18,1,13,107,2017-11-07 09:26:38 UTC,0,2017-11-07,9,Tue
21536,18,1,6,107,2017-11-07 09:28:22 UTC,0,2017-11-07,9,Tue
211889,18,1,40,107,2017-11-07 09:30:52 UTC,0,2017-11-07,9,Tue
105587,18,1,607,107,2017-11-07 09:31:01 UTC,0,2017-11-07,9,Tue
6351,18,1,13,107,2017-11-07 09:31:04 UTC,0,2017-11-07,9,Tue
2334,18,3032,607,107,2017-11-07 09:35:42 UTC,0,2017-11-07,9,Tue
38602,18,1,19,107,2017-11-07 09:42:40 UTC,0,2017-11-07,9,Tue
18439,18,1,25,107,2017-11-07 09:52:57 UTC,0,2017-11-07,9,Tue
110071,18,1,15,107,2017-11-07 09:54:17 UTC,0,2017-11-07,9,Tue
93067,18,3032,607,107,2017-11-07 09:58:44 UTC,0,2017-11-07,9,Tue
111078,18,1,12,107,2017-11-07 10:02:08 UTC,0,2017-11-07,10,Tue
75593,18,3032,607,107,2017-11-07 10:05:45 UTC,0,2017-11-07,10,Tue
63947,18,1,23,107,2017-11-07 10:18:49 UTC,0,2017-11-07,10,Tue
170860,18,1,1,107,2017-11-07 10:24:39 UTC,0,2017-11-07,10,Tue
14271,18,1,1,107,2017-11-07 10:27:54 UTC,0,2017-11-07,10,Tue
32441,18,1,17,107,2017-11-07 10:40:34 UTC,0,2017-11-07,10,Tue
6705,18,1,15,107,2017-11-07 10:49:14 UTC,0,2017-11-07,10,Tue
36132,18,1,18,107,2017-11-07 11:09:36 UTC,0,2017-11-07,11,Tue
100393,18,1,30,107,2017-11-07 11:10:23 UTC,0,2017-11-07,11,Tue
117094,18,1,32,107,2017-11-07 11:15:49 UTC,0,2017-11-07,11,Tue
100623,18,3032,607,107,2017-11-07 11:59:16 UTC,0,2017-11-07,11,Tue
109001,18,1,17,107,2017-11-07 11:59:54 UTC,0,2017-11-07,11,Tue
141511,18,1,16,107,2017-11-07 12:00:30 UTC,0,2017-11-07,12,Tue
563,18,3032,607,107,2017-11-07 12:25:56 UTC,0,2017-11-07,12,Tue
113762,18,1,19,107,2017-11-07 12:29:30 UTC,0,2017-11-07,12,Tue
180820,18,1,19,107,2017-11-07 12:41:28 UTC,0,2017-11-07,12,Tue
49602,18,1,17,107,2017-11-07 12:50:15 UTC,0,2017-11-07,12,Tue
34894,18,3032,607,107,2017-11-07 12:59:15 UTC,0,2017-11-07,12,Tue
95820,18,1,19,107,2017-11-07 13:15:16 UTC,0,2017-11-07,13,Tue
127902,18,1,10,107,2017-11-07 13:27:00 UTC,0,2017-11-07,13,Tue
5348,18,1,1,107,2017-11-07 13:30:27 UTC,0,2017-11-07,13,Tue
95111,18,1,13,107,2017-11-07 13:33:29 UTC,0,2017-11-07,13,Tue
53479,18,1,27,107,2017-11-07 13:34:39 UTC,0,2017-11-07,13,Tue
38413,18,1,31,107,2017-11-07 13:36:43 UTC,0,2017-11-07,13,Tue
31783,18,3032,607,107,2017-11-07 13:54:23 UTC,0,2017-11-07,13,Tue
100275,18,1,35,107,2017-11-07 13:56:45 UTC,0,2017-11-07,13,Tue
43793,18,1,13,107,2017-11-07 14:02:37 UTC,0,2017-11-07,14,Tue
49602,18,1,19,107,2017-11-07 14:06:28 UTC,0,2017-11-07,14,Tue
53085,18,1,18,107,2017-11-07 14:17:43 UTC,0,2017-11-07,14,Tue
211289,18,1,16,107,2017-11-07 14:42:10 UTC,0,2017-11-07,14,Tue
62906,18,1,27,107,2017-11-07 14:43:33 UTC,0,2017-11-07,14,Tue
85625,18,1,19,107,2017-11-07 14:45:15 UTC,0,2017-11-07,14,Tue
103502,18,3032,607,107,2017-11-07 14:45:20 UTC,0,2017-11-07,14,Tue
26050,18,1,41,107,2017-11-07 14:47:16 UTC,0,2017-11-07,14,Tue
67628,18,1,19,107,2017-11-07 14:54:13 UTC,0,2017-11-07,14,Tue
53454,18,1,19,107,2017-11-07 14:58:09 UTC,0,2017-11-07,14,Tue
206237,18,1,15,107,2017-11-07 15:02:27 UTC,0,2017-11-07,15,Tue
5574,18,1,10,107,2017-11-07 15:17:30 UTC,0,2017-11-07,15,Tue
53479,18,1,17,107,2017-11-07 15:20:17 UTC,0,2017-11-07,15,Tue
181182,18,1,13,107,2017-11-07 15:53:01 UTC,0,2017-11-07,15,Tue
123907,18,1,19,107,2017-11-07 15:54:17 UTC,0,2017-11-07,15,Tue
4205,18,1,13,107,2017-11-07 16:04:01 UTC,0,2017-11-07,16,Tue
8318,18,1,13,107,2017-11-07 16:05:00 UTC,0,2017-11-07,16,Tue
273335,18,1,22,107,2017-11-07 16:10:26 UTC,0,2017-11-07,16,Tue
32453,18,3543,748,107,2017-11-07 16:15:09 UTC,0,2017-11-07,16,Tue
6641,18,1,18,107,2017-11-07 16:20:07 UTC,0,2017-11-07,16,Tue
25792,18,1,13,107,2017-11-07 16:21:11 UTC,0,2017-11-07,16,Tue
107798,18,3543,748,107,2017-11-07 17:02:57 UTC,0,2017-11-07,17,Tue
115440,18,1,4,107,2017-11-07 17:17:27 UTC,0,2017-11-07,17,Tue
77906,18,3543,748,107,2017-11-07 17:44:19 UTC,0,2017-11-07,17,Tue
129191,18,1,18,107,2017-11-07 18:40:02 UTC,0,2017-11-07,18,Tue
90920,18,3543,748,107,2017-11-07 18:59:32 UTC,0,2017-11-07,18,Tue
43855,18,1,53,107,2017-11-07 19:06:12 UTC,0,2017-11-07,19,Tue
145963,18,1,17,107,2017-11-07 19:25:12 UTC,0,2017-11-07,19,Tue
109735,18,1,41,107,2017-11-07 20:28:17 UTC,0,2017-11-07,20,Tue
4759,18,1,19,107,2017-11-07 21:52:53 UTC,1,2017-11-07,21,Tue
81402,18,3543,748,107,2017-11-07 22:34:56 UTC,0,2017-11-07,22,Tue
89572,18,1,17,107,2017-11-07 22:58:38 UTC,0,2017-11-07,22,Tue
103251,18,1,23,107,2017-11-07 23:04:44 UTC,0,2017-11-07,23,Tue
48518,18,3543,748,107,2017-11-07 23:28:36 UTC,0,2017-11-07,23,Tue
46516,18,3543,748,107,2017-11-07 23:28:59 UTC,0,2017-11-07,23,Tue
246429,18,1,23,107,2017-11-07 23:32:32 UTC,0,2017-11-07,23,Tue
7709,18,3543,748,107,2017-11-07 23:35:12 UTC,0,2017-11-07,23,Tue
59595,18,3543,748,107,2017-11-07 23:36:28 UTC,0,2017-11-07,23,Tue
126371,18,3543,748,107,2017-11-07 23:42:53 UTC,0,2017-11-07,23,Tue
22866,18,1,15,107,2017-11-08 00:30:43 UTC,0,2017-11-08,0,Wed
25705,18,1,10,107,2017-11-08 00:33:13 UTC,0,2017-11-08,0,Wed
35221,18,1,1,107,2017-11-08 00:34:02 UTC,0,2017-11-08,0,Wed
9224,18,1,19,107,2017-11-08 00:41:20 UTC,0,2017-11-08,0,Wed
32663,18,1,15,107,2017-11-08 00:45:34 UTC,0,2017-11-08,0,Wed
193346,18,1,18,107,2017-11-08 00:48:47 UTC,0,2017-11-08,0,Wed
15572,18,1,53,107,2017-11-08 01:14:32 UTC,0,2017-11-08,1,Wed
10410,18,2,49,107,2017-11-08 01:18:45 UTC,0,2017-11-08,1,Wed
51701,18,1,1,107,2017-11-08 01:18:48 UTC,0,2017-11-08,1,Wed
108913,18,1,13,107,2017-11-08 01:46:15 UTC,0,2017-11-08,1,Wed
278480,18,1,6,107,2017-11-08 01:48:05 UTC,0,2017-11-08,1,Wed
925,18,1,19,107,2017-11-08 02:30:35 UTC,0,2017-11-08,2,Wed
53436,18,1,13,107,2017-11-08 02:47:16 UTC,0,2017-11-08,2,Wed
155293,18,1,19,107,2017-11-08 03:24:55 UTC,0,2017-11-08,3,Wed
73299,18,1,34,107,2017-11-08 03:25:33 UTC,0,2017-11-08,3,Wed
123609,18,1,13,107,2017-11-08 03:39:41 UTC,0,2017-11-08,3,Wed
105753,18,1,37,107,2017-11-08 03:40:19 UTC,0,2017-11-08,3,Wed
102225,18,1,12,107,2017-11-08 03:53:13 UTC,0,2017-11-08,3,Wed
107100,18,1,20,107,2017-11-08 04:31:19 UTC,0,2017-11-08,4,Wed
205301,18,1,17,107,2017-11-08 04:47:37 UTC,0,2017-11-08,4,Wed
95906,18,1,19,107,2017-11-08 04:50:24 UTC,0,2017-11-08,4,Wed
25905,18,1,10,107,2017-11-08 04:52:30 UTC,0,2017-11-08,4,Wed
73152,18,1,19,107,2017-11-08 04:59:12 UTC,0,2017-11-08,4,Wed
34520,18,1,8,107,2017-11-08 05:13:14 UTC,0,2017-11-08,5,Wed
196573,18,1,13,107,2017-11-08 05:41:13 UTC,0,2017-11-08,5,Wed
71272,18,1,40,107,2017-11-08 05:48:51 UTC,0,2017-11-08,5,Wed
203604,18,1,19,107,2017-11-08 05:55:08 UTC,0,2017-11-08,5,Wed
38648,18,1,53,107,2017-11-08 06:11:13 UTC,0,2017-11-08,6,Wed
115092,18,1,19,107,2017-11-08 06:14:21 UTC,0,2017-11-08,6,Wed
22780,18,1,18,107,2017-11-08 06:43:24 UTC,0,2017-11-08,6,Wed
105485,18,1,19,107,2017-11-08 07:22:00 UTC,0,2017-11-08,7,Wed
81792,18,1,40,107,2017-11-08 07:28:22 UTC,0,2017-11-08,7,Wed
108560,18,1,41,107,2017-11-08 07:33:28 UTC,0,2017-11-08,7,Wed
31387,18,1,16,107,2017-11-08 07:54:20 UTC,0,2017-11-08,7,Wed
207815,18,1,20,107,2017-11-08 07:54:23 UTC,0,2017-11-08,7,Wed
67712,18,1,13,107,2017-11-08 08:14:14 UTC,0,2017-11-08,8,Wed
73487,18,1,9,107,2017-11-08 08:15:50 UTC,0,2017-11-08,8,Wed
138781,18,1,41,107,2017-11-08 08:19:23 UTC,0,2017-11-08,8,Wed
52143,18,1,40,107,2017-11-08 08:28:12 UTC,0,2017-11-08,8,Wed
4214,18,1,13,107,2017-11-08 08:35:08 UTC,0,2017-11-08,8,Wed
114276,18,1,19,107,2017-11-08 08:40:37 UTC,0,2017-11-08,8,Wed
102280,18,1,13,107,2017-11-08 08:42:01 UTC,0,2017-11-08,8,Wed
146904,18,1,11,107,2017-11-08 08:44:36 UTC,0,2017-11-08,8,Wed
97048,18,1,1,107,2017-11-08 08:46:23 UTC,0,2017-11-08,8,Wed
11797,18,1,12,107,2017-11-08 08:50:26 UTC,0,2017-11-08,8,Wed
73189,18,1,25,107,2017-11-08 08:58:57 UTC,0,2017-11-08,8,Wed
50330,18,1,13,107,2017-11-08 09:19:15 UTC,0,2017-11-08,9,Wed
37158,18,1,13,107,2017-11-08 09:23:56 UTC,0,2017-11-08,9,Wed
119734,18,1,47,107,2017-11-08 09:33:37 UTC,0,2017-11-08,9,Wed
131336,18,1,19,107,2017-11-08 09:37:03 UTC,0,2017-11-08,9,Wed
45882,18,1,27,107,2017-11-08 09:48:07 UTC,0,2017-11-08,9,Wed
76872,18,1,10,107,2017-11-08 10:01:40 UTC,0,2017-11-08,10,Wed
45327,18,1,10,107,2017-11-08 10:11:46 UTC,0,2017-11-08,10,Wed
19272,18,1,26,107,2017-11-08 10:20:49 UTC,0,2017-11-08,10,Wed
257266,18,1,3,107,2017-11-08 10:21:29 UTC,0,2017-11-08,10,Wed
59868,18,1,28,107,2017-11-08 10:28:23 UTC,0,2017-11-08,10,Wed
5314,18,1,19,107,2017-11-08 10:29:28 UTC,0,2017-11-08,10,Wed
64330,18,1,3,107,2017-11-08 10:43:12 UTC,0,2017-11-08,10,Wed
39782,18,1,19,107,2017-11-08 10:49:27 UTC,0,2017-11-08,10,Wed
73238,18,1,17,107,2017-11-08 11:20:13 UTC,0,2017-11-08,11,Wed
82284,18,1,15,107,2017-11-08 11:21:31 UTC,0,2017-11-08,11,Wed
166857,18,1,19,107,2017-11-08 11:22:06 UTC,0,2017-11-08,11,Wed
106674,18,1,18,107,2017-11-08 11:27:51 UTC,0,2017-11-08,11,Wed
77399,18,1,19,107,2017-11-08 11:31:34 UTC,0,2017-11-08,11,Wed
88281,18,1,19,107,2017-11-08 11:38:24 UTC,0,2017-11-08,11,Wed
85208,18,1,18,107,2017-11-08 11:38:56 UTC,0,2017-11-08,11,Wed
114276,18,1,17,107,2017-11-08 11:42:03 UTC,0,2017-11-08,11,Wed
42948,18,1,37,107,2017-11-08 11:42:22 UTC,0,2017-11-08,11,Wed
16506,18,1,18,107,2017-11-08 11:43:25 UTC,0,2017-11-08,11,Wed
67409,18,1,19,107,2017-11-08 11:45:54 UTC,0,2017-11-08,11,Wed
78833,18,1,25,107,2017-11-08 12:14:22 UTC,0,2017-11-08,12,Wed
102970,18,1,2,107,2017-11-08 12:23:04 UTC,0,2017-11-08,12,Wed
181849,18,1,30,107,2017-11-08 12:24:27 UTC,0,2017-11-08,12,Wed
109776,18,1,37,107,2017-11-08 12:31:31 UTC,0,2017-11-08,12,Wed
25616,18,1,32,107,2017-11-08 12:54:25 UTC,0,2017-11-08,12,Wed
81629,18,1,17,107,2017-11-08 13:00:01 UTC,0,2017-11-08,13,Wed
97500,18,1,17,107,2017-11-08 13:00:15 UTC,0,2017-11-08,13,Wed
42326,18,1,18,107,2017-11-08 13:06:12 UTC,0,2017-11-08,13,Wed
74847,18,1,13,107,2017-11-08 13:06:32 UTC,0,2017-11-08,13,Wed
60752,18,1,35,107,2017-11-08 13:07:14 UTC,0,2017-11-08,13,Wed
111025,18,1,19,107,2017-11-08 13:14:16 UTC,0,2017-11-08,13,Wed
892,18,1,15,107,2017-11-08 13:18:12 UTC,0,2017-11-08,13,Wed
120709,18,1,19,107,2017-11-08 13:26:27 UTC,0,2017-11-08,13,Wed
73648,18,1,32,107,2017-11-08 13:28:23 UTC,0,2017-11-08,13,Wed
5418,18,1,12,107,2017-11-08 13:36:40 UTC,0,2017-11-08,13,Wed
173085,18,1,22,107,2017-11-08 13:40:37 UTC,0,2017-11-08,13,Wed
13597,18,1,19,107,2017-11-08 13:43:39 UTC,0,2017-11-08,13,Wed
95766,18,1,13,107,2017-11-08 13:47:52 UTC,0,2017-11-08,13,Wed
1477,18,1,20,107,2017-11-08 13:48:02 UTC,0,2017-11-08,13,Wed
79190,18,1,15,107,2017-11-08 13:48:25 UTC,0,2017-11-08,13,Wed
22037,18,1,13,107,2017-11-08 14:04:28 UTC,0,2017-11-08,14,Wed
27793,18,1,19,107,2017-11-08 14:07:50 UTC,0,2017-11-08,14,Wed
5348,18,1,11,107,2017-11-08 14:27:08 UTC,0,2017-11-08,14,Wed
41097,18,1,41,107,2017-11-08 14:29:27 UTC,0,2017-11-08,14,Wed
5178,18,1,13,107,2017-11-08 14:30:05 UTC,0,2017-11-08,14,Wed
97773,18,1,10,107,2017-11-08 14:32:24 UTC,0,2017-11-08,14,Wed
69100,18,1,17,107,2017-11-08 14:35:28 UTC,0,2017-11-08,14,Wed
128548,18,1,6,107,2017-11-08 14:45:40 UTC,0,2017-11-08,14,Wed
98424,9,1,1,107,2017-11-08 14:48:51 UTC,0,2017-11-08,14,Wed
18061,18,1,748,107,2017-11-08 14:54:46 UTC,0,2017-11-08,14,Wed
123040,18,1,13,107,2017-11-08 14:56:32 UTC,0,2017-11-08,14,Wed
53929,18,1,13,107,2017-11-08 15:00:38 UTC,0,2017-11-08,15,Wed
254857,18,1,20,107,2017-11-08 15:07:26 UTC,0,2017-11-08,15,Wed
252629,18,1,13,107,2017-11-08 15:07:35 UTC,0,2017-11-08,15,Wed
109173,18,1,37,107,2017-11-08 15:09:14 UTC,0,2017-11-08,15,Wed
273904,18,1,35,107,2017-11-08 15:28:00 UTC,0,2017-11-08,15,Wed
15769,18,1,13,107,2017-11-08 15:38:45 UTC,0,2017-11-08,15,Wed
92100,18,1,19,107,2017-11-08 15:47:14 UTC,0,2017-11-08,15,Wed
55840,18,1,19,107,2017-11-08 15:47:52 UTC,0,2017-11-08,15,Wed
18439,18,1,19,107,2017-11-08 15:51:34 UTC,0,2017-11-08,15,Wed
116235,18,1,25,107,2017-11-08 15:52:41 UTC,0,2017-11-08,15,Wed
316642,18,1,13,107,2017-11-08 16:11:07 UTC,0,2017-11-08,16,Wed
14130,18,1,13,107,2017-11-08 16:19:31 UTC,0,2017-11-08,16,Wed
71128,18,1,14,107,2017-11-08 16:21:25 UTC,0,2017-11-08,16,Wed
123635,18,1,18,107,2017-11-08 16:25:25 UTC,0,2017-11-08,16,Wed
88217,18,1,13,107,2017-11-08 16:34:35 UTC,0,2017-11-08,16,Wed
66663,18,1,41,107,2017-11-08 16:38:44 UTC,0,2017-11-08,16,Wed
103899,18,1,19,107,2017-11-08 16:42:40 UTC,0,2017-11-08,16,Wed
18445,18,1,18,107,2017-11-08 17:37:03 UTC,0,2017-11-08,17,Wed
136291,18,1,19,107,2017-11-08 17:52:39 UTC,0,2017-11-08,17,Wed
14374,18,1,13,107,2017-11-08 18:17:08 UTC,0,2017-11-08,18,Wed
62704,9,1,13,107,2017-11-08 19:38:11 UTC,0,2017-11-08,19,Wed
337629,18,1,5,107,2017-11-08 19:44:00 UTC,0,2017-11-08,19,Wed
625,18,1,15,107,2017-11-08 21:15:32 UTC,0,2017-11-08,21,Wed
82234,9,1,27,107,2017-11-08 22:03:01 UTC,0,2017-11-08,22,Wed
87879,18,1,18,107,2017-11-08 22:08:56 UTC,0,2017-11-08,22,Wed
77983,9,1,13,107,2017-11-08 22:49:31 UTC,0,2017-11-08,22,Wed
294714,18,1,13,107,2017-11-08 23:02:05 UTC,0,2017-11-08,23,Wed
83958,18,1,6,107,2017-11-08 23:15:04 UTC,0,2017-11-08,23,Wed
89861,18,1,13,107,2017-11-08 23:30:12 UTC,0,2017-11-08,23,Wed
69973,18,1,13,107,2017-11-08 23:38:26 UTC,0,2017-11-08,23,Wed
335107,18,1,17,107,2017-11-08 23:48:07 UTC,0,2017-11-08,23,Wed
59121,18,1,22,107,2017-11-08 23:58:27 UTC,0,2017-11-08,23,Wed
106279,18,1,3,107,2017-11-09 00:06:29 UTC,0,2017-11-09,0,Thu
107164,9,1,17,107,2017-11-09 00:07:12 UTC,0,2017-11-09,0,Thu
76966,18,1,13,107,2017-11-09 00:08:46 UTC,0,2017-11-09,0,Thu
82039,18,1,8,107,2017-11-09 00:08:49 UTC,0,2017-11-09,0,Thu
116344,9,1,13,107,2017-11-09 00:24:39 UTC,0,2017-11-09,0,Thu
27482,18,1,22,107,2017-11-09 00:25:26 UTC,0,2017-11-09,0,Thu
105654,18,1,26,107,2017-11-09 00:27:15 UTC,0,2017-11-09,0,Thu
20878,18,1,12,107,2017-11-09 00:32:01 UTC,0,2017-11-09,0,Thu
86419,18,1,37,107,2017-11-09 00:34:17 UTC,0,2017-11-09,0,Thu
37207,18,1,19,107,2017-11-09 00:39:24 UTC,0,2017-11-09,0,Thu
1462,9,1,19,107,2017-11-09 00:40:40 UTC,0,2017-11-09,0,Thu
105720,9,1,19,107,2017-11-09 00:43:06 UTC,0,2017-11-09,0,Thu
111025,18,1,27,107,2017-11-09 00:54:26 UTC,0,2017-11-09,0,Thu
27499,18,1,10,107,2017-11-09 00:55:22 UTC,0,2017-11-09,0,Thu
32560,9,1,22,107,2017-11-09 00:55:36 UTC,0,2017-11-09,0,Thu
155000,18,1,37,107,2017-11-09 00:59:43 UTC,0,2017-11-09,0,Thu
48170,18,1,13,107,2017-11-09 01:09:50 UTC,0,2017-11-09,1,Thu
27918,18,1,17,107,2017-11-09 01:19:03 UTC,0,2017-11-09,1,Thu
193978,18,1,13,107,2017-11-09 01:19:20 UTC,0,2017-11-09,1,Thu
