ip,app,device,os,channel,click_time,is_attributed,click_datetime,click_date,click_hour,click_dow
37437,2,1,19,236,2017-11-08 12:42:09,0,11/8/2017 12:42:09,2017-11-08,12,Wed
89141,1,1,25,134,2017-11-09 12:28:35,0,11/9/2017 12:28:35,2017-11-09,12,Thu
125288,3,1,19,280,2017-11-08 15:23:26,0,11/8/2017 15:23:26,2017-11-08,15,Wed
137030,2,1,13,122,2017-11-07 5:49:12,0,11/7/2017 5:49:12,2017-11-07,5,Tue
67868,12,1,13,245,2017-11-08 20:32:48,0,11/8/2017 20:32:48,2017-11-08,20,Wed
60017,14,1,18,442,2017-11-07 4:11:20,0,11/7/2017 4:11:20,2017-11-07,4,Tue
114276,9,1,2,442,2017-11-08 14:40:53,0,11/8/2017 14:40:53,2017-11-08,14,Wed
186799,64,2,13,459,2017-11-07 17:46:01,0,11/7/2017 17:46:01,2017-11-07,17,Tue
172498,18,1,19,439,2017-11-07 5:10:29,0,11/7/2017 5:10:29,2017-11-07,5,Tue
8292,15,1,27,412,2017-11-09 4:04:45,0,11/9/2017 4:04:45,2017-11-09,4,Thu
24876,7,1,15,101,2017-11-09 14:36:00,0,11/9/2017 14:36:00,2017-11-09,14,Thu
66437,24,1,8,105,2017-11-07 9:29:47,0,11/7/2017 9:29:47,2017-11-07,9,Tue
58978,23,1,19,30,2017-11-08 2:56:52,0,11/8/2017 2:56:52,2017-11-08,2,Wed
90814,13,1,19,477,2017-11-07 12:51:22,0,11/7/2017 12:51:22,2017-11-07,12,Tue
49479,1,1,37,153,2017-11-08 9:15:57,0,11/8/2017 9:15:57,2017-11-08,9,Wed
42596,2,1,18,477,2017-11-09 5:44:58,0,11/9/2017 5:44:58,2017-11-09,5,Thu
103090,15,1,22,3,2017-11-08 15:46:12,0,11/8/2017 15:46:12,2017-11-08,15,Wed
44692,12,1,8,409,2017-11-07 6:39:54,0,11/7/2017 6:39:54,2017-11-07,6,Tue
52024,2,1,19,212,2017-11-09 1:48:26,0,11/9/2017 1:48:26,2017-11-09,1,Thu
37919,13,1,13,477,2017-11-09 0:31:27,0,11/9/2017 0:31:27,2017-11-09,0,Thu
85085,15,1,19,278,2017-11-09 11:01:01,0,11/9/2017 11:01:01,2017-11-09,11,Thu
47422,13,1,13,477,2017-11-07 3:57:15,0,11/7/2017 3:57:15,2017-11-07,3,Tue
36150,12,1,19,178,2017-11-08 10:47:19,0,11/8/2017 10:47:19,2017-11-08,10,Wed
78021,14,1,19,439,2017-11-08 6:29:18,0,11/8/2017 6:29:18,2017-11-08,6,Wed
2538,20,1,22,259,2017-11-08 15:25:05,0,11/8/2017 15:25:05,2017-11-08,15,Wed
101487,20,1,19,478,2017-11-09 2:24:06,0,11/9/2017 2:24:06,2017-11-09,2,Thu
160734,12,1,41,245,2017-11-09 6:31:38,0,11/9/2017 6:31:38,2017-11-09,6,Thu
75794,10,1,13,317,2017-11-09 7:46:35,0,11/9/2017 7:46:35,2017-11-09,7,Thu
89661,2,1,10,122,2017-11-06 16:49:33,0,11/6/2017 16:49:33,2017-11-06,16,Mon
89722,3,1,19,173,2017-11-07 13:14:35,0,11/7/2017 13:14:35,2017-11-07,13,Tue
38546,28,1,13,135,2017-11-08 6:44:13,0,11/8/2017 6:44:13,2017-11-08,6,Wed
239540,12,1,13,245,2017-11-08 5:57:29,0,11/8/2017 5:57:29,2017-11-08,5,Wed
27526,2,1,105,452,2017-11-09 10:45:24,0,11/9/2017 10:45:24,2017-11-09,10,Thu
69197,22,1,4,496,2017-11-07 6:02:44,0,11/7/2017 6:02:44,2017-11-07,6,Tue
355971,12,2,13,178,2017-11-09 3:48:35,0,11/9/2017 3:48:35,2017-11-09,3,Thu
69960,3,1,19,280,2017-11-09 6:03:04,0,11/9/2017 6:03:04,2017-11-09,6,Thu
37855,2,1,19,435,2017-11-08 7:56:58,0,11/8/2017 7:56:58,2017-11-08,7,Wed
175592,9,1,25,134,2017-11-08 10:09:54,0,11/8/2017 10:09:54,2017-11-08,10,Wed
273298,3,1,9,280,2017-11-08 9:03:46,0,11/8/2017 9:03:46,2017-11-08,9,Wed
38406,8,1,13,145,2017-11-07 1:25:45,0,11/7/2017 1:25:45,2017-11-07,1,Tue
84680,3,1,17,280,2017-11-09 0:39:05,0,11/9/2017 0:39:05,2017-11-09,0,Thu
36862,6,1,19,125,2017-11-08 6:47:53,0,11/8/2017 6:47:53,2017-11-08,6,Wed
33402,1,1,9,135,2017-11-09 4:02:23,0,11/9/2017 4:02:23,2017-11-09,4,Thu
77041,2,1,18,477,2017-11-07 16:29:34,0,11/7/2017 16:29:34,2017-11-07,16,Tue
153621,3,1,17,115,2017-11-08 1:10:47,0,11/8/2017 1:10:47,2017-11-08,1,Wed
306237,11,1,17,469,2017-11-09 0:01:09,0,11/9/2017 0:01:09,2017-11-09,0,Thu
73487,9,2,9,134,2017-11-06 23:43:59,0,11/6/2017 23:43:59,2017-11-06,23,Mon
45745,11,1,47,122,2017-11-08 12:08:20,0,11/8/2017 12:08:20,2017-11-08,12,Wed
47227,21,1,13,128,2017-11-07 10:38:25,0,11/7/2017 10:38:25,2017-11-07,10,Tue
114314,9,1,20,232,2017-11-09 4:29:47,0,11/9/2017 4:29:47,2017-11-09,4,Thu
87620,18,1,19,134,2017-11-08 11:15:29,0,11/8/2017 11:15:29,2017-11-08,11,Wed
26807,13,1,6,477,2017-11-08 11:02:22,0,11/8/2017 11:02:22,2017-11-08,11,Wed
62671,8,1,19,145,2017-11-09 3:57:42,0,11/9/2017 3:57:42,2017-11-09,3,Thu
40125,21,1,19,128,2017-11-07 14:22:46,0,11/7/2017 14:22:46,2017-11-07,14,Tue
98881,3,1,13,280,2017-11-08 13:57:27,0,11/8/2017 13:57:27,2017-11-08,13,Wed
70247,21,1,14,128,2017-11-07 1:58:35,0,11/7/2017 1:58:35,2017-11-07,1,Tue
108260,2,1,15,219,2017-11-07 10:42:33,0,11/7/2017 10:42:33,2017-11-07,10,Tue
201269,2,1,12,435,2017-11-07 4:05:32,0,11/7/2017 4:05:32,2017-11-07,4,Tue
200154,12,1,17,178,2017-11-07 13:26:59,0,11/7/2017 13:26:59,2017-11-07,13,Tue
26995,9,1,10,334,2017-11-09 12:38:54,0,11/9/2017 12:38:54,2017-11-09,12,Thu
53454,2,1,13,477,2017-11-07 16:33:07,0,11/7/2017 16:33:07,2017-11-07,16,Tue
171503,9,1,26,445,2017-11-09 6:18:37,0,11/9/2017 6:18:37,2017-11-09,6,Thu
110009,7,1,13,101,2017-11-07 9:55:18,0,11/7/2017 9:55:18,2017-11-07,9,Tue
271126,3,1,6,371,2017-11-08 1:09:16,0,11/8/2017 1:09:16,2017-11-08,1,Wed
130629,12,1,17,178,2017-11-08 2:02:35,0,11/8/2017 2:02:35,2017-11-08,2,Wed
95388,3,1,3,280,2017-11-09 5:27:33,0,11/9/2017 5:27:33,2017-11-09,5,Thu
75436,25,1,13,259,2017-11-08 1:46:42,0,11/8/2017 1:46:42,2017-11-08,1,Wed
119289,12,2,27,145,2017-11-08 11:20:25,0,11/8/2017 11:20:25,2017-11-08,11,Wed
98622,15,1,18,265,2017-11-07 7:56:22,0,11/7/2017 7:56:22,2017-11-07,7,Tue
58934,14,1,20,489,2017-11-09 1:12:35,0,11/9/2017 1:12:35,2017-11-09,1,Thu
189183,1,1,19,153,2017-11-08 21:32:20,0,11/8/2017 21:32:20,2017-11-08,21,Wed
79180,18,1,4,107,2017-11-07 2:52:43,0,11/7/2017 2:52:43,2017-11-07,2,Tue
57732,10,2,100,113,2017-11-07 6:27:24,0,11/7/2017 6:27:24,2017-11-07,6,Tue
270168,1,1,46,153,2017-11-08 9:25:41,0,11/8/2017 9:25:41,2017-11-08,9,Wed
80223,28,1,19,135,2017-11-09 4:27:37,0,11/9/2017 4:27:37,2017-11-09,4,Thu
66520,19,3371,24,213,2017-11-08 21:37:57,0,11/8/2017 21:37:57,2017-11-08,21,Wed
62009,12,1,17,245,2017-11-07 6:31:59,0,11/7/2017 6:31:59,2017-11-07,6,Tue
25373,26,1,13,266,2017-11-07 14:41:19,0,11/7/2017 14:41:19,2017-11-07,14,Tue
159857,28,1,8,135,2017-11-09 6:20:52,0,11/9/2017 6:20:52,2017-11-09,6,Thu
22006,3,1,22,19,2017-11-09 7:02:19,0,11/9/2017 7:02:19,2017-11-09,7,Thu
124096,3,1,22,280,2017-11-09 0:04:18,0,11/9/2017 0:04:18,2017-11-09,0,Thu
134957,27,1,19,122,2017-11-07 0:20:05,0,11/7/2017 0:20:05,2017-11-07,0,Tue
54960,15,1,13,265,2017-11-09 2:49:56,0,11/9/2017 2:49:56,2017-11-09,2,Thu
26573,15,1,13,130,2017-11-08 5:10:46,0,11/8/2017 5:10:46,2017-11-08,5,Wed
121332,9,1,19,134,2017-11-08 1:06:15,0,11/8/2017 1:06:15,2017-11-08,1,Wed
79717,12,1,19,178,2017-11-08 2:38:25,0,11/8/2017 2:38:25,2017-11-08,2,Wed
107164,9,1,17,107,2017-11-09 0:07:12,0,11/9/2017 0:07:12,2017-11-09,0,Thu
132492,7,1,19,101,2017-11-07 8:42:16,0,11/7/2017 8:42:16,2017-11-07,8,Tue
123040,18,1,13,107,2017-11-08 14:56:32,0,11/8/2017 14:56:32,2017-11-08,14,Wed
107809,11,1,37,173,2017-11-09 12:56:30,0,11/9/2017 12:56:30,2017-11-09,12,Thu
53964,18,1,13,134,2017-11-07 9:13:22,0,11/7/2017 9:13:22,2017-11-07,9,Tue
25041,3,1,32,280,2017-11-07 12:12:55,0,11/7/2017 12:12:55,2017-11-07,12,Tue
56166,18,1,14,317,2017-11-07 4:34:05,0,11/7/2017 4:34:05,2017-11-07,4,Tue
19264,13,1,19,400,2017-11-08 14:22:04,0,11/8/2017 14:22:04,2017-11-08,14,Wed
193061,15,1,13,315,2017-11-08 6:35:42,0,11/8/2017 6:35:42,2017-11-08,6,Wed
197093,15,1,15,245,2017-11-07 2:31:51,0,11/7/2017 2:31:51,2017-11-07,2,Tue
16050,1,1,3,134,2017-11-07 0:01:16,0,11/7/2017 0:01:16,2017-11-07,0,Tue
67754,12,2,9,326,2017-11-07 14:57:47,0,11/7/2017 14:57:47,2017-11-07,14,Tue
67439,12,2,9,245,2017-11-09 4:12:11,0,11/9/2017 4:12:11,2017-11-09,4,Thu
88172,14,1,19,480,2017-11-07 9:04:34,0,11/7/2017 9:04:34,2017-11-07,9,Tue
73487,3,2,41,153,2017-11-07 9:42:22,0,11/7/2017 9:42:22,2017-11-07,9,Tue
80827,12,1,3,19,2017-11-09 14:51:01,0,11/9/2017 14:51:01,2017-11-09,14,Thu
58973,15,1,18,130,2017-11-08 3:15:36,0,11/8/2017 3:15:36,2017-11-08,3,Wed
249632,1,1,17,124,2017-11-08 15:58:08,0,11/8/2017 15:58:08,2017-11-08,15,Wed
114878,9,1,13,442,2017-11-07 15:31:43,0,11/7/2017 15:31:43,2017-11-07,15,Tue
50752,12,2,13,245,2017-11-09 5:22:57,0,11/9/2017 5:22:57,2017-11-09,5,Thu
39180,18,1,866,107,2017-11-09 14:08:12,0,11/9/2017 14:08:12,2017-11-09,14,Thu
188345,3,1,18,280,2017-11-07 4:42:21,0,11/7/2017 4:42:21,2017-11-07,4,Tue
7572,2,1,10,122,2017-11-07 21:38:32,0,11/7/2017 21:38:32,2017-11-07,21,Tue
17988,15,1,6,245,2017-11-06 23:49:15,0,11/6/2017 23:49:15,2017-11-06,23,Mon
27793,18,1,19,107,2017-11-08 14:07:50,0,11/8/2017 14:07:50,2017-11-08,14,Wed
212485,22,1,19,116,2017-11-09 1:30:34,0,11/9/2017 1:30:34,2017-11-09,1,Thu
315062,3,1,13,280,2017-11-09 7:05:32,0,11/9/2017 7:05:32,2017-11-09,7,Thu
121209,14,1,13,489,2017-11-07 23:16:20,0,11/7/2017 23:16:20,2017-11-07,23,Tue
169058,20,1,37,478,2017-11-07 8:47:31,0,11/7/2017 8:47:31,2017-11-07,8,Tue
79916,26,1,17,477,2017-11-08 22:16:16,0,11/8/2017 22:16:16,2017-11-08,22,Wed
79827,3,1,8,280,2017-11-07 6:43:06,0,11/7/2017 6:43:06,2017-11-07,6,Tue
125432,26,1,19,266,2017-11-07 8:47:18,0,11/7/2017 8:47:18,2017-11-07,8,Tue
17677,2,1,9,469,2017-11-07 1:09:04,0,11/7/2017 1:09:04,2017-11-07,1,Tue
112617,14,1,22,123,2017-11-07 9:53:25,0,11/7/2017 9:53:25,2017-11-07,9,Tue
75329,21,1,16,232,2017-11-08 9:06:54,0,11/8/2017 9:06:54,2017-11-08,9,Wed
236269,27,1,2,153,2017-11-07 23:53:04,0,11/7/2017 23:53:04,2017-11-07,23,Tue
136279,13,1,19,477,2017-11-07 5:26:57,0,11/7/2017 5:26:57,2017-11-07,5,Tue
12091,3,1,27,280,2017-11-08 18:58:23,0,11/8/2017 18:58:23,2017-11-08,18,Wed
181311,7,1,37,101,2017-11-07 3:08:12,0,11/7/2017 3:08:12,2017-11-07,3,Tue
76727,23,1,19,153,2017-11-09 9:08:59,0,11/9/2017 9:08:59,2017-11-09,9,Thu
82039,11,1,20,325,2017-11-08 16:19:07,0,11/8/2017 16:19:07,2017-11-08,16,Wed
48240,2,1,12,237,2017-11-07 13:23:14,0,11/7/2017 13:23:14,2017-11-07,13,Tue
14877,12,1,19,178,2017-11-08 9:20:16,0,11/8/2017 9:20:16,2017-11-08,9,Wed
92916,3,1,18,280,2017-11-08 22:19:12,0,11/8/2017 22:19:12,2017-11-08,22,Wed
119929,12,1,19,245,2017-11-07 12:05:42,0,11/7/2017 12:05:42,2017-11-07,12,Tue
55047,9,1,26,134,2017-11-07 0:47:21,0,11/7/2017 0:47:21,2017-11-07,0,Tue
97982,3,1,19,280,2017-11-08 5:58:21,0,11/8/2017 5:58:21,2017-11-08,5,Wed
50238,15,1,53,265,2017-11-07 14:20:34,0,11/7/2017 14:20:34,2017-11-07,14,Tue
29489,3,1,9,173,2017-11-07 12:48:36,0,11/7/2017 12:48:36,2017-11-07,12,Tue
72357,25,1,17,259,2017-11-09 11:46:21,0,11/9/2017 11:46:21,2017-11-09,11,Thu
117898,15,2,13,245,2017-11-08 23:28:38,0,11/8/2017 23:28:38,2017-11-08,23,Wed
73516,9,1,13,127,2017-11-09 15:20:26,0,11/9/2017 15:20:26,2017-11-09,15,Thu
109413,3,1,19,280,2017-11-08 4:40:01,0,11/8/2017 4:40:01,2017-11-08,4,Wed
47962,12,1,13,265,2017-11-06 21:00:22,0,11/6/2017 21:00:22,2017-11-06,21,Mon
13076,27,1,13,122,2017-11-09 11:38:38,0,11/9/2017 11:38:38,2017-11-09,11,Thu
38422,12,1,20,140,2017-11-08 9:08:38,0,11/8/2017 9:08:38,2017-11-08,9,Wed
36183,14,1,20,401,2017-11-07 21:43:49,0,11/7/2017 21:43:49,2017-11-07,21,Tue
92890,14,1,19,442,2017-11-07 6:12:35,0,11/7/2017 6:12:35,2017-11-07,6,Tue
120444,3,1,9,130,2017-11-09 8:11:04,0,11/9/2017 8:11:04,2017-11-09,8,Thu
67439,12,1,17,326,2017-11-06 16:09:08,0,11/6/2017 16:09:08,2017-11-06,16,Mon
193097,2,2,3,364,2017-11-07 15:00:49,0,11/7/2017 15:00:49,2017-11-07,15,Tue
88935,2,1,19,469,2017-11-09 8:56:47,0,11/9/2017 8:56:47,2017-11-09,8,Thu
53408,2,1,13,258,2017-11-08 4:46:38,0,11/8/2017 4:46:38,2017-11-08,4,Wed
203084,18,1,13,107,2017-11-09 10:00:09,0,11/9/2017 10:00:09,2017-11-09,10,Thu
167094,3,1,9,280,2017-11-07 4:24:41,0,11/7/2017 4:24:41,2017-11-07,4,Tue
119349,12,1,41,259,2017-11-09 12:49:27,0,11/9/2017 12:49:27,2017-11-09,12,Thu
70677,11,1,13,122,2017-11-07 1:36:04,0,11/7/2017 1:36:04,2017-11-07,1,Tue
167482,21,1,18,232,2017-11-07 17:11:38,0,11/7/2017 17:11:38,2017-11-07,17,Tue
85631,3,1,18,205,2017-11-09 7:53:06,0,11/9/2017 7:53:06,2017-11-09,7,Thu
77840,14,1,19,442,2017-11-09 14:02:53,0,11/9/2017 14:02:53,2017-11-09,14,Thu
73467,12,1,13,328,2017-11-07 7:57:58,0,11/7/2017 7:57:58,2017-11-07,7,Tue
122991,64,1,8,459,2017-11-07 9:19:21,0,11/7/2017 9:19:21,2017-11-07,9,Tue
159834,18,1,4,134,2017-11-09 11:51:38,0,11/9/2017 11:51:38,2017-11-09,11,Thu
107041,1,1,13,377,2017-11-07 5:41:59,0,11/7/2017 5:41:59,2017-11-07,5,Tue
12689,3,1,19,135,2017-11-08 8:30:27,0,11/8/2017 8:30:27,2017-11-08,8,Wed
44527,3,1,19,153,2017-11-08 17:52:03,0,11/8/2017 17:52:03,2017-11-08,17,Wed
73839,15,1,19,245,2017-11-07 14:06:53,0,11/7/2017 14:06:53,2017-11-07,14,Tue
90224,13,1,13,477,2017-11-07 0:44:39,0,11/7/2017 0:44:39,2017-11-07,0,Tue
125295,3,1,13,317,2017-11-08 7:05:37,0,11/8/2017 7:05:37,2017-11-08,7,Wed
119349,14,1,28,446,2017-11-09 11:03:57,0,11/9/2017 11:03:57,2017-11-09,11,Thu
171263,12,1,19,328,2017-11-09 12:36:11,0,11/9/2017 12:36:11,2017-11-09,12,Thu
41203,15,1,19,245,2017-11-08 4:10:33,0,11/8/2017 4:10:33,2017-11-08,4,Wed
114597,9,1,9,134,2017-11-08 0:08:16,0,11/8/2017 0:08:16,2017-11-08,0,Wed
65352,15,1,19,278,2017-11-09 12:39:31,0,11/9/2017 12:39:31,2017-11-09,12,Thu
53715,2,1,47,469,2017-11-09 11:26:57,0,11/9/2017 11:26:57,2017-11-09,11,Thu
137052,12,2,13,145,2017-11-07 11:25:33,0,11/7/2017 11:25:33,2017-11-07,11,Tue
99945,9,1,15,445,2017-11-07 4:39:17,0,11/7/2017 4:39:17,2017-11-07,4,Tue
125551,14,1,13,467,2017-11-06 23:20:45,0,11/6/2017 23:20:45,2017-11-06,23,Mon
47243,12,1,18,259,2017-11-07 9:20:57,0,11/7/2017 9:20:57,2017-11-07,9,Tue
6581,3,1,19,280,2017-11-08 11:44:32,0,11/8/2017 11:44:32,2017-11-08,11,Wed
37506,1,1,20,125,2017-11-07 18:23:54,0,11/7/2017 18:23:54,2017-11-07,18,Tue
93021,12,1,19,259,2017-11-08 13:45:25,0,11/8/2017 13:45:25,2017-11-08,13,Wed
67944,23,1,19,153,2017-11-08 23:36:46,0,11/8/2017 23:36:46,2017-11-08,23,Wed
185236,12,1,13,178,2017-11-08 11:33:54,0,11/8/2017 11:33:54,2017-11-08,11,Wed
69775,3,1,15,424,2017-11-08 5:58:40,0,11/8/2017 5:58:40,2017-11-08,5,Wed
94778,3,1,13,280,2017-11-07 7:41:14,0,11/7/2017 7:41:14,2017-11-07,7,Tue
76855,2,1,19,401,2017-11-08 12:26:22,0,11/8/2017 12:26:22,2017-11-08,12,Wed
32335,15,1,32,140,2017-11-07 19:12:35,0,11/7/2017 19:12:35,2017-11-07,19,Tue
96224,9,1,19,215,2017-11-09 5:01:08,0,11/9/2017 5:01:08,2017-11-09,5,Thu
358741,10,1,19,377,2017-11-09 8:33:04,0,11/9/2017 8:33:04,2017-11-09,8,Thu
13974,26,1,13,121,2017-11-09 3:20:13,0,11/9/2017 3:20:13,2017-11-09,3,Thu
70956,15,1,13,430,2017-11-07 8:42:09,0,11/7/2017 8:42:09,2017-11-07,8,Tue
80743,12,1,19,328,2017-11-08 8:45:21,0,11/8/2017 8:45:21,2017-11-08,8,Wed
110589,25,1,13,259,2017-11-08 13:57:23,0,11/8/2017 13:57:23,2017-11-08,13,Wed
128210,6,1,13,125,2017-11-09 1:46:09,0,11/9/2017 1:46:09,2017-11-09,1,Thu
214842,27,1,10,153,2017-11-08 0:12:55,0,11/8/2017 0:12:55,2017-11-08,0,Wed
119798,15,1,25,245,2017-11-08 16:59:07,0,11/8/2017 16:59:07,2017-11-08,16,Wed
84587,3,1,17,280,2017-11-07 12:10:35,0,11/7/2017 12:10:35,2017-11-07,12,Tue
163326,3,1,37,280,2017-11-07 3:18:15,0,11/7/2017 3:18:15,2017-11-07,3,Tue
5348,2,1,15,219,2017-11-07 11:12:53,0,11/7/2017 11:12:53,2017-11-07,11,Tue
1471,26,1,25,266,2017-11-07 10:41:25,0,11/7/2017 10:41:25,2017-11-07,10,Tue
92766,18,1,13,107,2017-11-07 9:26:38,0,11/7/2017 9:26:38,2017-11-07,9,Tue
35703,18,1,1,107,2017-11-07 5:42:18,0,11/7/2017 5:42:18,2017-11-07,5,Tue
352095,15,1,37,379,2017-11-08 18:56:01,0,11/8/2017 18:56:01,2017-11-08,18,Wed
74617,25,1,12,259,2017-11-07 6:03:41,0,11/7/2017 6:03:41,2017-11-07,6,Tue
40631,14,1,19,349,2017-11-09 0:22:26,0,11/9/2017 0:22:26,2017-11-09,0,Thu
75786,2,1,19,205,2017-11-07 9:25:10,0,11/7/2017 9:25:10,2017-11-07,9,Tue
30203,13,1,19,477,2017-11-07 3:22:34,0,11/7/2017 3:22:34,2017-11-07,3,Tue
12506,32,1,41,376,2017-11-08 14:17:28,0,11/8/2017 14:17:28,2017-11-08,14,Wed
88923,14,1,35,480,2017-11-08 4:05:18,0,11/8/2017 4:05:18,2017-11-08,4,Wed
18589,26,1,19,121,2017-11-06 23:12:07,0,11/6/2017 23:12:07,2017-11-06,23,Mon
60045,11,1,1,122,2017-11-07 3:37:08,0,11/7/2017 3:37:08,2017-11-07,3,Tue
94906,12,1,41,259,2017-11-08 14:01:07,0,11/8/2017 14:01:07,2017-11-08,14,Wed
221041,2,1,37,435,2017-11-07 16:59:23,0,11/7/2017 16:59:23,2017-11-07,16,Tue
114276,12,1,14,178,2017-11-09 13:03:12,0,11/9/2017 13:03:12,2017-11-09,13,Thu
78881,18,1,20,134,2017-11-07 14:34:42,0,11/7/2017 14:34:42,2017-11-07,14,Tue
220427,9,1,22,466,2017-11-08 4:43:48,0,11/8/2017 4:43:48,2017-11-08,4,Wed
5178,9,2,78,244,2017-11-09 10:53:33,0,11/9/2017 10:53:33,2017-11-09,10,Thu
85482,9,1,41,232,2017-11-09 6:29:53,0,11/9/2017 6:29:53,2017-11-09,6,Thu
86767,13,1,8,469,2017-11-08 2:23:22,0,11/8/2017 2:23:22,2017-11-08,2,Wed
112302,14,1,19,371,2017-11-09 8:53:03,0,11/9/2017 8:53:03,2017-11-09,8,Thu
114220,15,1,19,278,2017-11-08 10:02:28,0,11/8/2017 10:02:28,2017-11-08,10,Wed
124540,2,2,9,477,2017-11-07 11:59:43,0,11/7/2017 11:59:43,2017-11-07,11,Tue
63262,9,1,19,232,2017-11-09 3:58:07,0,11/9/2017 3:58:07,2017-11-09,3,Thu
30647,3,1,8,173,2017-11-08 6:58:43,0,11/8/2017 6:58:43,2017-11-08,6,Wed
116272,2,1,19,469,2017-11-07 3:53:55,0,11/7/2017 3:53:55,2017-11-07,3,Tue
5348,14,1,47,379,2017-11-07 13:23:40,0,11/7/2017 13:23:40,2017-11-07,13,Tue
271020,15,1,19,315,2017-11-09 8:03:03,0,11/9/2017 8:03:03,2017-11-09,8,Thu
68900,9,1,10,466,2017-11-09 5:28:03,0,11/9/2017 5:28:03,2017-11-09,5,Thu
81550,12,1,13,178,2017-11-07 17:17:47,0,11/7/2017 17:17:47,2017-11-07,17,Tue
114965,12,1,19,409,2017-11-07 13:34:16,0,11/7/2017 13:34:16,2017-11-07,13,Tue
40440,9,1,19,232,2017-11-09 11:16:48,0,11/9/2017 11:16:48,2017-11-09,11,Thu
48490,3,1,13,211,2017-11-09 5:44:24,0,11/9/2017 5:44:24,2017-11-09,5,Thu
8179,12,1,41,245,2017-11-08 16:50:51,0,11/8/2017 16:50:51,2017-11-08,16,Wed
145934,12,1,28,178,2017-11-07 9:00:00,0,11/7/2017 9:00:00,2017-11-07,9,Tue
92673,26,1,13,266,2017-11-09 10:36:03,0,11/9/2017 10:36:03,2017-11-09,10,Thu
69691,12,1,13,19,2017-11-08 9:05:10,0,11/8/2017 9:05:10,2017-11-08,9,Wed
4062,2,2,13,237,2017-11-09 1:35:39,0,11/9/2017 1:35:39,2017-11-09,1,Thu
105433,2,1,31,205,2017-11-08 13:58:13,0,11/8/2017 13:58:13,2017-11-08,13,Wed
45870,15,1,13,245,2017-11-08 17:24:54,0,11/8/2017 17:24:54,2017-11-08,17,Wed
62955,15,1,17,315,2017-11-09 7:20:50,0,11/9/2017 7:20:50,2017-11-09,7,Thu
100393,14,1,2,439,2017-11-09 14:50:32,0,11/9/2017 14:50:32,2017-11-09,14,Thu
85644,24,2,19,105,2017-11-06 16:06:36,0,11/6/2017 16:06:36,2017-11-06,16,Mon
39135,1,1,6,153,2017-11-07 10:24:50,0,11/7/2017 10:24:50,2017-11-07,10,Tue
3363,3,1,18,280,2017-11-07 6:44:23,0,11/7/2017 6:44:23,2017-11-07,6,Tue
114904,2,1,19,205,2017-11-08 7:57:47,0,11/8/2017 7:57:47,2017-11-08,7,Wed
64325,14,1,13,480,2017-11-09 0:54:18,0,11/9/2017 0:54:18,2017-11-09,0,Thu
77314,43,1,18,330,2017-11-09 10:41:35,0,11/9/2017 10:41:35,2017-11-09,10,Thu
5314,3,1,47,280,2017-11-08 13:33:18,0,11/8/2017 13:33:18,2017-11-08,13,Wed
202529,9,1,13,466,2017-11-08 15:17:14,0,11/8/2017 15:17:14,2017-11-08,15,Wed
46371,24,2,30,105,2017-11-08 23:52:25,0,11/8/2017 23:52:25,2017-11-08,23,Wed
116344,9,1,13,107,2017-11-09 0:24:39,0,11/9/2017 0:24:39,2017-11-09,0,Thu
184489,13,1,19,477,2017-11-06 23:27:55,0,11/6/2017 23:27:55,2017-11-06,23,Mon
18439,18,1,19,107,2017-11-08 15:51:34,0,11/8/2017 15:51:34,2017-11-08,15,Wed
55100,3,1,14,135,2017-11-07 8:16:45,0,11/7/2017 8:16:45,2017-11-07,8,Tue
69973,18,1,13,107,2017-11-08 23:38:26,0,11/8/2017 23:38:26,2017-11-08,23,Wed
123994,9,1,19,244,2017-11-07 14:41:17,0,11/7/2017 14:41:17,2017-11-07,14,Tue
67530,3,1,49,211,2017-11-08 10:24:05,0,11/8/2017 10:24:05,2017-11-08,10,Wed
92735,12,2,36,326,2017-11-08 2:51:49,0,11/8/2017 2:51:49,2017-11-08,2,Wed
137052,3,1,1,442,2017-11-07 1:28:01,0,11/7/2017 1:28:01,2017-11-07,1,Tue
105475,3,1,19,409,2017-11-07 13:39:47,0,11/7/2017 13:39:47,2017-11-07,13,Tue
110476,14,1,19,442,2017-11-08 5:54:29,0,11/8/2017 5:54:29,2017-11-08,5,Wed
114276,18,1,17,107,2017-11-08 11:42:03,0,11/8/2017 11:42:03,2017-11-08,11,Wed
70532,9,1,13,258,2017-11-08 15:15:47,0,11/8/2017 15:15:47,2017-11-08,15,Wed
5222,3,1,18,280,2017-11-08 11:40:13,0,11/8/2017 11:40:13,2017-11-08,11,Wed
113326,2,1,25,219,2017-11-07 1:31:38,0,11/7/2017 1:31:38,2017-11-07,1,Tue
159671,12,1,19,178,2017-11-08 2:53:28,0,11/8/2017 2:53:28,2017-11-08,2,Wed
106723,2,1,8,477,2017-11-06 17:17:46,0,11/6/2017 17:17:46,2017-11-06,17,Mon
208468,21,1,19,128,2017-11-08 8:16:20,0,11/8/2017 8:16:20,2017-11-08,8,Wed
42289,3,2,49,130,2017-11-08 13:16:42,0,11/8/2017 13:16:42,2017-11-08,13,Wed
35188,3,1,13,205,2017-11-09 12:52:29,0,11/9/2017 12:52:29,2017-11-09,12,Thu
41691,12,1,17,409,2017-11-09 5:26:05,0,11/9/2017 5:26:05,2017-11-09,5,Thu
